uri,type,label,comment
http://publications.europa.eu/ontology/cdm#date_publication,http://www.w3.org/2002/07/owl#DatatypeProperty,date_publication,PD (type as annotation)
http://data.europa.eu/54i#InformationTechnology,http://www.w3.org/2002/07/owl#Class,Information Technology,None
http://www.w3.org/ns/person#patronymicName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,patronymic name,"Patronymic names are important in some countries. Iceland 
    does not have a concept of family name in the way that many other European countries 
    do, for example. In Bulgaria and Russia, patronymic names are in every day usage, 
    for example, the ""Sergeyevich"" (Сергеевич) in ""Mikhail Sergeyevich Gorbachev"" 
    (Михаил Сергеевич Горбачёв)."
http://data.europa.eu/m8g/Evidence,http://www.w3.org/2000/01/rdf-schema#Class,Evidence,"Evidence is any resource that can document or support a Requirement response. The Evidence class contains information that proves that a Criterion requirement exists or is true, in particular Evidences are used to prove that a specific Criterion is met."
http://publications.europa.eu/ontology/cdm#appendix,http://www.w3.org/2002/07/owl#Class,Appendix,"An ancillary self-contained section of a work, often providing additional but in some sense extra-canonical text (TEI 4.7)"
http://xmlns.com/foaf/0.1/givenName,None,given name,The foaf:givenName property fully represents the Person Core Vocabulary term of given name
http://publications.europa.eu/ontology/cdm#manifestation_has_pricing_info,http://www.w3.org/2002/07/owl#ObjectProperty,Manifestation has pricing info,
http://publications.europa.eu/ontology/cdm#legislation_secondary_modifies_legislation_secondary,http://www.w3.org/2002/07/owl#ObjectProperty,Secondary legislation modifies secondary legislation,Relevant for legal analysis: true
http://data.europa.eu/eli/ontology#applied_by,http://www.w3.org/2002/07/owl#ObjectProperty,applied by,"Inverse of ""applies"".

Note that this property is expressed on a legal resource, not on one of its language-specific legal expression."
http://publications.europa.eu/ontology/cdm#arrangement_institutional,http://www.w3.org/2002/07/owl#Class,Institutional arrangement," Institutional arrangements: rules of procedure; internal agreements (subsector Q of sector 3). At present 267 notices. Examples: 31953Q0003, 31957Q0002, 31969Q0491, 32009Q0716(02), 32005Q1029(01)"
http://publications.europa.eu/ontology/cdm#place,http://www.w3.org/2002/07/owl#Class,Place,None
http://data.europa.eu/54i#Location,http://www.w3.org/2002/07/owl#Class,Location,None
http://data.europa.eu/eli/ontology#has_part,http://www.w3.org/2002/07/owl#ObjectProperty,has part,"inverse of ""is_part_of"""
http://publications.europa.eu/ontology/cdm#transliterated_attention,http://www.w3.org/2002/07/owl#DatatypeProperty,transliterated_attention,None
http://publications.europa.eu/ontology/cdm#case-law_confirms_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Case law confirms legal resource,1436 cases (2010-07-27)
http://data.europa.eu/54i#ICTasset,http://www.w3.org/2002/07/owl#Class,ICT Asset,None
http://publications.europa.eu/ontology/cdm#resource_legal_procedure_comment,http://www.w3.org/2002/07/owl#DatatypeProperty,Legal procedure comment,"Comment on the corresponding legal procedure.
Obsolete, only maintained for backwards compatibility. Relevant for legal analysis: true "
http://www.w3.org/ns/adms#prev,http://www.w3.org/2002/07/owl#ObjectProperty,prev,A link to the previous version of the Asset.
http://publications.europa.eu/ontology/cdm#requests_annulment_of,http://www.w3.org/2002/07/owl#ObjectProperty,requests_annulment_of,None
http://publications.europa.eu/ontology/cdm#regulation_service_responsible,http://www.w3.org/2002/07/owl#DatatypeProperty,Service responsible,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#event_legal_gets_opinion_of_institution,http://www.w3.org/2002/07/owl#ObjectProperty,legal event gets the opinion of an institution,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#case-law_national_affaire_number,http://www.w3.org/2002/07/owl#DatatypeProperty,National affaire: Number,"DEPRECATED, Number of the affaire"
http://publications.europa.eu/ontology/cdm#resolution_legislative_term_parliamentary,http://www.w3.org/2002/07/owl#DatatypeProperty,Parliamentary term,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#resource_legal_relevant_for_unit_administrative,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource is relevant for an administrative unit,"Relevant especially for national legislation, for EU legislation implicitly EU"
http://publications.europa.eu/ontology/cdm#manifestation_case-law,http://www.w3.org/2002/07/owl#Class,Manifestation of case law,"Note: Conciously suppressed are:

1, décision +
2, sommaire proprement dit (avec référence aux affaires précédentes) -"
http://publications.europa.eu/ontology/cdm#manifestation_has_successor_manifestation,http://www.w3.org/2002/07/owl#ObjectProperty,Manifestation has successor of manifestation,manifestation succeeds another manifestation
http://data.europa.eu/54i#Mission,http://www.w3.org/2002/07/owl#Class,Mission,None
http://publications.europa.eu/ontology/cdm#report_case,http://www.w3.org/2002/07/owl#Class,Case report,Case report in sector 6 (6CP)
http://publications.europa.eu/ontology/cdm#name_official_journal,http://www.w3.org/2002/07/owl#DatatypeProperty,name_official_journal,None
http://publications.europa.eu/ontology/cdm#container_case-law_type_court_report,http://www.w3.org/2002/07/owl#DatatypeProperty,type court report," possible values: RG1, RG2, SC"
http://publications.europa.eu/ontology/cdm#person_hands_over_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Person hands over legal event,
http://publications.europa.eu/ontology/cdm#resource_legal_published_in_special-official-journal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource published in special edition,The legal resource is published in a given special edition
http://publications.europa.eu/ontology/cdm#addresses,http://www.w3.org/2002/07/owl#ObjectProperty,addresses,None
http://publications.europa.eu/ontology/cdm#has_type_comment,http://www.w3.org/2002/07/owl#ObjectProperty,has_type_comment,None
http://publications.europa.eu/ontology/cdm#official-journal_part_of_collection_document,http://www.w3.org/2002/07/owl#ObjectProperty,Official journal is part of a document collection,OJ Series 
http://publications.europa.eu/ontology/cdm#period_located_in_unit_administrative,http://www.w3.org/2002/07/owl#ObjectProperty,Period is located in administrative unit,The period takes place in a given administrative unit (related to CIDOC CRM's P7 P7 took place at (witnessed): E53 Place
http://publications.europa.eu/ontology/cdm#date_request_opinion,http://www.w3.org/2002/07/owl#DatatypeProperty,date_request_opinion,None
http://publications.europa.eu/ontology/cdm#dossier_responsibility_of_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Dossier under responsibility of agent,"This dossier is under the responsibility of a given agent.
mapped from /ns4:ec_transmission_request/transmission/workflow/extension/ns3:workflow_agent , subproperty of involves"
http://publications.europa.eu/ontology/cdm#proposal_other,http://www.w3.org/2002/07/owl#Class,Other proposal for an act," Other  Proposal, e.g. of the Commission or the Joint Staff"
http://publications.europa.eu/ontology/cdm#manifestation_print_reference,http://www.w3.org/2002/07/owl#Class,Reference to a  print manifestation,"Reference to a  print manifestation or a  part of a print manifestation.

Not to be used for specific types of print publication references listed below  "
http://publications.europa.eu/ontology/cdm#item_doi,http://www.w3.org/2002/07/owl#DatatypeProperty,DOI of item,DOI of this item
http://publications.europa.eu/ontology/cdm#paragraph_legal,http://www.w3.org/2002/07/owl#Class,Paragraph (legal),A paragraph in a legal document
http://publications.europa.eu/ontology/cdm#embargo,http://www.w3.org/2002/07/owl#DatatypeProperty,embargo,None
http://publications.europa.eu/ontology/cdm#part_of_acquis,http://www.w3.org/2002/07/owl#ObjectProperty,part_of_acquis,None
http://publications.europa.eu/ontology/cdm#document_reference,http://www.w3.org/2002/07/owl#DatatypeProperty,document_reference,None
http://data.europa.eu/eli/ontology#date_publication,http://www.w3.org/2002/07/owl#FunctionalProperty,date of publication,"Date of publication of the official version of the legislation, in hard copy or online, depending on what the official publication is, and when it was published. Publication dates at the level of legal expressions can be separately asserted, using standard Dublin Core properties."
http://publications.europa.eu/ontology/cdm#case-law_requests_interpretation_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Case law requests  interpretation a legal resource,"1435 cases (2012-07-31). Example: 62011CN0266 : ""request for interpretation 32000L0078"" "
http://publications.europa.eu/ontology/cdm#case_court_reexamines_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Case reexamines an existing case law document,
http://publications.europa.eu/ontology/cdm#gets_report_of,http://www.w3.org/2002/07/owl#ObjectProperty,gets_report_of,None
http://publications.europa.eu/ontology/cdm#keyword,http://www.w3.org/2002/07/owl#DatatypeProperty,keyword,None
http://data.europa.eu/m8g/issuedByOrganisation,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,issued by Organisation,An Evidence may refer to the organisation that issued the attestation or evidentiary document.
http://data.europa.eu/eli/ontology#ResourceType,http://www.w3.org/2002/07/owl#Class,Resource type,Formally defined as the set of skos:Concept in concept scheme eli:ResourceTypeTable
http://publications.europa.eu/ontology/cdm#procurement_public_official-forms_link_title,http://www.w3.org/2002/07/owl#DatatypeProperty,Link title for the official forms,
http://publications.europa.eu/ontology/cdm#nationality_mep,http://www.w3.org/2002/07/owl#DatatypeProperty,nationality_mep,None
http://publications.europa.eu/ontology/cdm#resource_legal_date_request_opinion,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of request for an opinion,"Date of opinion request from ESC or CoR or date of deposit to the ""greffe""
LO_COMMENT is mixed content, coded with fd_305. Date lodged / LO_DATE. Relevant for legal analysis: true "
http://data.europa.eu/eli/ontology#based_on,http://www.w3.org/2002/07/owl#ObjectProperty,based on,"Inverse of ""basis_for"". Indicates that this legal resource is empowered by another one, typically a constitution, a treaty or an enabling act."
http://publications.europa.eu/ontology/cdm#reestablishes,http://www.w3.org/2002/07/owl#ObjectProperty,reestablishes,None
http://publications.europa.eu/ontology/cdm#official-journal_number,http://www.w3.org/2002/07/owl#DatatypeProperty,OJ number,Number of the OJ
http://publications.europa.eu/ontology/cdm#id_fragment,http://www.w3.org/2002/07/owl#DatatypeProperty,id_fragment,None
http://publications.europa.eu/ontology/cdm#event_legal_uses_concept_mode_decision,http://www.w3.org/2002/07/owl#ObjectProperty,The event operates under a given decision mode,"Change from the mode_decision data property, encoded via FD_606. Decision mode. Relevant for legal analysis: true "
http://publications.europa.eu/ontology/cdm#authority-type_name,http://www.w3.org/2002/07/owl#DatatypeProperty,authority-type_name,None
http://publications.europa.eu/ontology/cdm#summary_summarizes_work,http://www.w3.org/2002/07/owl#ObjectProperty,Summary summarizes another work,"The work is summarized by another work (e.g. the summary of case law, to be embedded)"
http://publications.europa.eu/ontology/cdm#document_court_efta,http://www.w3.org/2002/07/owl#Class,Document of EFTA Court,Document of the European Free Trade Association (EFTA) Court (= subsector J of sector E in EUR-Lex)
http://www.w3.org/ns/dcat#Relationship,None,Relationship,An association class for attaching additional information to a relationship between DCAT Resources.
http://purl.org/dc/terms/hasVersion,None,Dataset - has Version,"This property refers to a related Dataset that is a version, edition, or adaptation of the described Dataset."
http://publications.europa.eu/ontology/cdm#priority_class,http://www.w3.org/2002/07/owl#DatatypeProperty,priority_class,None
http://publications.europa.eu/ontology/cdm#summary_legislation_eu_drafted_in_language,http://www.w3.org/2002/07/owl#ObjectProperty,Summary drafted in language,Language in which this document is drafted
http://publications.europa.eu/ontology/cdm#manifestation_official-journal_part_page_first,http://www.w3.org/2002/07/owl#DatatypeProperty,First page,"DEPRECATED,  First page number of the OJ part related to a legal resource.
Use manifestion_print_page_first"
http://publications.europa.eu/ontology/cdm#work_dataset_date_modified,http://www.w3.org/2002/07/owl#DatatypeProperty,Dataset date modified,This property contains the most recent data on which the dataset was changed or modified
http://publications.europa.eu/ontology/cdm#submits_preliminary_question,http://www.w3.org/2002/07/owl#ObjectProperty,submits_preliminary_question,None
http://www.w3.org/ns/legal#,http://www.w3.org/2002/07/owl#Ontology,Business Core Vocabulary,This file specifies the set of RDF classes and properties used in the Business Core Vocabulary
http://publications.europa.eu/ontology/cdm#communication_cjeu_requested_by_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Communication  on case law requested by agent,"Institution, organe ou pays requerant (e.g. <AP>FONC </AP>). Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#country_implements_measure_national_implementing,http://www.w3.org/2002/07/owl#ObjectProperty,Country implements national implementing measure,
http://publications.europa.eu/ontology/cdm#european_union_competence_type,http://www.w3.org/2002/07/owl#DatatypeProperty,european_union_competence_type,None
http://publications.europa.eu/ontology/cdm#on_agenda,http://www.w3.org/2002/07/owl#ObjectProperty,on_agenda,None
http://publications.europa.eu/ontology/cdm#act_other_council,http://www.w3.org/2002/07/owl#Class,Other act of the Council,"Other act of the Council (5XG)

Non-exhaustive list of resource types mapped on this class for the Council, largely published in the OJ.

- NOTE_INFO
- NOTE_COVER
- INFO
- CONCL
- OPIN
- MEMORANDUM_UNDERST
- REPORT
- WORK_DOC
- NOTE (if not meeting_doc_council)
- ACT_LEGIS (if not position_council)"
http://publications.europa.eu/ontology/cdm#manifestation_special-court-report_part,http://www.w3.org/2002/07/owl#Class,Part of an manifestation of a special edition of a court report,"Information on the print manifestation of a special edition of a court report.
cf. http://curia.europa.eu/jcms/jcms/Jo2_10203/contenu"
http://data.europa.eu/eli/ontology#responsibility_of_agent,http://www.w3.org/2002/07/owl#ObjectProperty,responsibility of agent,"An individual, organisation or organisational unit that has some kind of responsibility for the legislation. Typically the ministry who is/was in charge of elaborating the legislation, or the adressee for potential questions about the legislation once it is published.
This property should be used when the value can be identified by a suitable URI; in the absence of such a URI, the property ""responsibility_of"" should be used with a string value."
http://publications.europa.eu/ontology/cdm#person_takes_over_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Person takes over legal event,
http://publications.europa.eu/ontology/cdm#case-law_affaire_number,http://www.w3.org/2002/07/owl#DatatypeProperty,Affaire: Number,Number of the affaire
http://publications.europa.eu/ontology/cdm#resource_legal_referred_to_by_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource referred to by agent,"corext:author_referral, is often provided in combination with corext:date_referral. In this case this date of referral is stored in the annotation property ""date"" "
http://publications.europa.eu/ontology/cdm#number_procedure,http://www.w3.org/2002/07/owl#DatatypeProperty,number_procedure,None
http://data.europa.eu/m8g/DocumentReference,http://www.w3.org/2000/01/rdf-schema#Class,Document reference,"A reference to the document, attestation or data, usually provided by a party different from the one providing the response, that proves the response."
http://data.europa.eu/eli/ontology#rightsholder_agent,http://www.w3.org/2002/07/owl#ObjectProperty,rightsholder agent,"A person or organisation owning or managing rights over the resource (definition from Dublin Core).
This property should be used when the value can be identified by a suitable URI; in the absence of such a URI, the property ""rightsholder"" should be used with a string value."
http://publications.europa.eu/ontology/cdm#act_other_cor,http://www.w3.org/2002/07/owl#Class,Committee of the Regions' other act,29 Committee of the Regions' other acts (5XR)
http://publications.europa.eu/ontology/cdm#special-official-journal_is_about_concept_directory-code,http://www.w3.org/2002/07/owl#ObjectProperty,Special Edition is about a Directory code chapter,
http://publications.europa.eu/ontology/cdm#concept_eurovoc_subject_of_dossier,http://www.w3.org/2002/07/owl#ObjectProperty,Eurovoc concept is subject of a dossier,
http://publications.europa.eu/ontology/cdm#case_court_has_case-status,http://www.w3.org/2002/07/owl#ObjectProperty,Case has status,"The case  has a certain status (ENC, CLOT, SUSP, DESIST). Possible values in the target table ENC, CLOT, SUSP, DESIST"
http://publications.europa.eu/ontology/cdm#landing_page,http://www.w3.org/2002/07/owl#DatatypeProperty,landing_page,None
http://publications.europa.eu/ontology/cdm#suspended_by,http://www.w3.org/2002/07/owl#ObjectProperty,suspended_by,None
http://www.w3.org/ns/dcat#accessURL,None,Distribution - access URL,This property contains a URL that gives access to a Distribution of the Dataset. The resource at the access URL may contain information about how to get the Dataset.
http://publications.europa.eu/ontology/cdm#person_responsible_for_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Person responsible for legal event,"DEPRECATED,"
http://schema.org/OpeningHoursSpecification,http://www.w3.org/2000/01/rdf-schema#Class,opening hours specification,None
http://publications.europa.eu/ontology/cdm#treaty,http://www.w3.org/2002/07/owl#Class,Treaty,The class treaty does has concrete treaty instances that correspond to the subsectors of sector 1
http://data.europa.eu/eli/ontology#cited_by,http://www.w3.org/2002/07/owl#ObjectProperty,cited by,"Inverse of ""cites"".
Note that the intended meaning of this link is to indicate that ""something is cited by a legislation"" and not that ""this legislation is cited by something""."
http://publications.europa.eu/ontology/cdm#delivered_by_court_depending_on,http://www.w3.org/2002/07/owl#ObjectProperty,delivered_by_court_depending_on,None
http://publications.europa.eu/ontology/cdm#expression_included_in_work,http://www.w3.org/2002/07/owl#ObjectProperty,Expression included in a work,Expression included in a given work
http://publications.europa.eu/ontology/cdm#work_dataset_date_end,http://www.w3.org/2002/07/owl#DatatypeProperty,Dataset end date,This property refers to the end of the period the dataset covers
http://data.europa.eu/54i#FinancialInstrument,http://www.w3.org/2002/07/owl#Class,Financial Instrument,None
http://data.europa.eu/54i#hasPart,http://www.w3.org/2002/07/owl#ObjectProperty,has part,None
http://publications.europa.eu/ontology/cdm#partially_adopts,http://www.w3.org/2002/07/owl#ObjectProperty,partially_adopts,None
http://publications.europa.eu/ontology/cdm#opinion_eesc_reported_by_person,http://www.w3.org/2002/07/owl#ObjectProperty,European Economic and Social Committee opinion has rapporteur,"DEPRECATED, This preparatory act has a rapporteur (a person). mixed content, decoded with fd_345. Use cdm:preparatory_act_number_session. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#summary_legislation_eu_validated_by_institution,http://www.w3.org/2002/07/owl#ObjectProperty,Summary  validated by a corporate body,Corporate body which validated this summary
http://publications.europa.eu/ontology/cdm#manifestation_extent,http://www.w3.org/2002/07/owl#DatatypeProperty,Extent of manifeststion,"extent of this manifestation.
mapped from 300 $a"
http://publications.europa.eu/ontology/cdm#assent_ceca_council,http://www.w3.org/2002/07/owl#Class,Council Assent ECSC (CECA),721 Council Assent ECSC (5KG)
http://publications.europa.eu/ontology/cdm#date_withdrawn,http://www.w3.org/2002/07/owl#DatatypeProperty,date_withdrawn,None
http://publications.europa.eu/ontology/cdm#concept_new_case-law,http://www.w3.org/2002/07/owl#Class,New case law concept,"Concept from the case law directory .
The case law concept is currently coded with FD_Table 577"
http://purl.org/dc/terms/acrualPeriodicity,None,Dataset - frequency,This property refers to the frequency at which Dataset is updated.
http://publications.europa.eu/ontology/cdm#resource_legal_proposes_to_amend_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource proposes to amend legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#manifestation_court-report_part_year,http://www.w3.org/2002/07/owl#DatatypeProperty,Year of court report,"Year in which this court report was published.
 Temporary solution, should in the future be part of the court report object itself"
http://publications.europa.eu/ontology/cdm#event_legal_addresses_institution,http://www.w3.org/2002/07/owl#ObjectProperty,legal event addresses institution,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#summary_legislation_eu,http://www.w3.org/2002/07/owl#Class,Summary of EU legislation,"Summary of EU legislation as pusblished on http://europa.eu/legislation_summaries/index_en.htm, treated as a separate bibliographic item (= LEGIS_SUM).

Usage:

&#xA;| summary relationship of class summary | Summarizes basic act: 3xxxxYzzzz |
&#xA;| ""summary summarizes modifying act"" relationship of class summary of EU legislaiton | Summarizes modifying act: 3xxxyYzzzz |
&#xA;| ""summary summarizes consolidated act"" | Summarizes consolidated act: 0xxxxYzzzz |
&#xA;| Links to other documents (e.g. a related COM) | work_related_to_work |

The summaries of legislation have a unique identifier in the sumleg scheme (cf. https://webgate.ec.europa.eu/publications/jira/browse/CELLAR-420)

Note: Descriptor_ipg and classification_ipg, that currently exist, will not be converted

Date of document represents always the date of the latest version. "
http://www.w3.org/ns/locn#adminUnitL1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,admin unit level 1,"The uppermost administrative unit for the address, almost always a country. The domain of locn:adminUnitL1 is locn:Address and the range is a literal, conceptually defined by the <a href=""https://inspire-twg.jrc.ec.europa.eu/inspire-fc.html#_C2612"" xmlns=""http://www.w3.org/1999/xhtml"">INSPIRE Geographical Name data type</a>."
http://publications.europa.eu/ontology/cdm#event_internal_target_groups,http://www.w3.org/2002/07/owl#DatatypeProperty,Target groups, Indicates the target groups of  the internal event
http://publications.europa.eu/ontology/cdm#decision_cjeu,http://www.w3.org/2002/07/owl#Class,Decision of the Court of Justice,None
http://publications.europa.eu/ontology/cdm#number_sequence_celex,http://www.w3.org/2002/07/owl#DatatypeProperty,number_sequence_celex,None
http://publications.europa.eu/ontology/cdm#resource_legal_interpreted_by_judgement_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Judgement interpreted by case law,"6 cases (2012-07-31). Example: 62007CA0402: ""interprets the judgment 32004R0261 Article 2 PT L)"". Relevant for legal analysis: true "
http://publications.europa.eu/ontology/cdm/cmr#manifestationMimeType,http://www.w3.org/2002/07/owl#DatatypeProperty,manifestation MIME-type,"The MIME type associated with a manifestation, and thus with all principal content streams of that manifestation.

""principal"" here means the top level content stream MIME type.
(e.g. a principal or content stream may be in xhtml, while this xhtml may carry images in tiff, png or other formats)
Such top level content streams are in the PO metsMessage accessed with:
- mets/fileSec/fileGrp/file
"
http://data.europa.eu/eli/ontology#first_date_entry_in_force,http://www.w3.org/2002/07/owl#FunctionalProperty,first date of entry into force,The first date any part of the legal resource or legal expression came into force (can be seen as the start date of a dc:valid range for this resource)
http://publications.europa.eu/ontology/cdm#part_legal_part_of_work,http://www.w3.org/2002/07/owl#ObjectProperty,Part (legal) part of work,This property associates an instance of a work with an instance of a part that forms part of it.
http://publications.europa.eu/ontology/cdm#concept_type_procedure,http://www.w3.org/2002/07/owl#Class,Concept representing the type of a procedure in case law,"Corresponds to the contents of the Procat field PR, coded with FD_Table 100"
http://publications.europa.eu/ontology/cdm#has_result,http://www.w3.org/2002/07/owl#ObjectProperty,has_result,None
http://publications.europa.eu/ontology/cdm#opinion_ec_ep-amendments,http://www.w3.org/2002/07/owl#Class,EC Opinion on European Parliament's  amendments,"EC Opinion on European Parliament's  amendments.
Code in RTY Authority table: OPIN_AMEND_EP (ex: FM: AVIS)"
http://publications.europa.eu/ontology/cdm#person_associated_with_event,http://www.w3.org/2002/07/owl#ObjectProperty,Person is associated with event,
http://publications.europa.eu/ontology/cdm#rights,http://www.w3.org/2002/07/owl#DatatypeProperty,rights,None
http://publications.europa.eu/ontology/cdm#recommendation_ecsc,http://www.w3.org/2002/07/owl#Class,ECSC recommendation,"Recommendation of the European Coal and Steel Community (ECSC) (subsector K of sector 3). At present 152 notices. Examples: 31959K0211, 31978K0617, 31996K2393R(01)"
http://publications.europa.eu/ontology/cdm#event_internal_uses_concept_mode_decision,http://www.w3.org/2002/07/owl#ObjectProperty,Event internal uses concept mode decision,This property describes the concept mode decision of the internal event
http://publications.europa.eu/ontology/cdm#act_other_ep_term_parliamentary,http://www.w3.org/2002/07/owl#DatatypeProperty,Parliamentary term,"Parliamentary term, concern documents emenating from the European Parliament. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#resource_legal_internal_number_suffix,http://www.w3.org/2002/07/owl#DatatypeProperty,Internal number suffix,"Suffix of the unique internal identifier  of the resource legal.
The suffix serves the purpose of identifying the original document and the modifications made to it"
http://publications.europa.eu/ontology/cdm#proposal_directive_ec,http://www.w3.org/2002/07/owl#Class,Commission proposal for a directive,77 Commission Proposal Directive
http://publications.europa.eu/ontology/cdm#work_contains_paragraph_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Work contains paragraph (legal),The paragraph of this work
http://publications.europa.eu/ontology/cdm#refers_for_preliminary_ruling,http://www.w3.org/2002/07/owl#ObjectProperty,refers_for_preliminary_ruling,None
http://www.w3.org/ns/org#memberOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,member of,None
http://publications.europa.eu/ontology/cdm#date_signature_xades-a,http://www.w3.org/2002/07/owl#DatatypeProperty,date_signature_xades-a,None
http://publications.europa.eu/ontology/cdm#requests_for_failure_to_fulfill_an_obligation_for,http://www.w3.org/2002/07/owl#ObjectProperty,requests_for_failure_to_fulfill_an_obligation_for,None
http://publications.europa.eu/ontology/cdm#opinion_advocate-general_joined_to_case_court,http://www.w3.org/2002/07/owl#ObjectProperty,Conclusions are part of a case,Only in IMMC concext 
http://publications.europa.eu/ontology/cdm#case-law_affaire_year,http://www.w3.org/2002/07/owl#DatatypeProperty,Affaire: Year,Year of the affaire
http://publications.europa.eu/ontology/cdm#act_preparatory_session_date_start_planned,http://www.w3.org/2002/07/owl#DatatypeProperty,Planned starting date of a session at the EESC,Date of session start.Corresponds to corext:date_start  
http://publications.europa.eu/ontology/cdm#requests_partial_annulment_of,http://www.w3.org/2002/07/owl#ObjectProperty,requests_partial_annulment_of,None
http://publications.europa.eu/ontology/cdm#cooperation_police-and-judicial,http://www.w3.org/2002/07/owl#Class,Police and judicial cooperation,"Police and judicial cooperation in criminal matters (subsector F of sector 3). At present 142 notices. Examples: 31995F0073, 31995F0401, 32009F0905"
http://publications.europa.eu/ontology/cdm#documentation_description_editorial,http://www.w3.org/2002/07/owl#DatatypeProperty,Documentation description,
http://publications.europa.eu/ontology/cdm#heading,http://www.w3.org/2002/07/owl#DatatypeProperty,heading,None
http://data.europa.eu/m8g/fulfilledIndicator,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,fulfilled indicator,This property is used when the Criterion class is informed as a response and the submitter wants to specify whether the Criterion is considered to be fulfilled (true) or not (false).
http://publications.europa.eu/ontology/cdm#agent_illustrates_work,http://www.w3.org/2002/07/owl#ObjectProperty,Agent illustrates a work,
http://publications.europa.eu/ontology/cdm#procedure_code_interinstitutional_number_procedure,http://www.w3.org/2002/07/owl#DatatypeProperty,Number of procedure,Number of this procedure. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#procurement_public_range_maximal,http://www.w3.org/2002/07/owl#DatatypeProperty,Maximimal value of a range,
http://publications.europa.eu/ontology/cdm#decision_service_associated,http://www.w3.org/2002/07/owl#DatatypeProperty,Service associated,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#work_date_creation_legacy,http://www.w3.org/2002/07/owl#DatatypeProperty,Legacy date of creation of work,Legacy date of creation. Relevant for legal analysis: true. Procat and Pegase legacy creation dates. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#resource_legal_declared_void_by_preliminary_ruling_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource declared void by preliminary ruling,Calculated. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#resource_legal_eea,http://www.w3.org/2002/07/owl#DatatypeProperty,Legal resource European Economic Area,"European Economic Area.
Added in the context of IMMC2CDM-OJ. Relevant for legal analysis: true "
http://publications.europa.eu/ontology/cdm#complex_work_has_member_work,http://www.w3.org/2002/07/owl#ObjectProperty,Work has member,This property associates an instance of complex_work with an instance of work that forms part of it.
http://publications.europa.eu/ontology/cdm#name,http://www.w3.org/2002/07/owl#DatatypeProperty,name,
http://publications.europa.eu/ontology/cdm#part_legal,http://www.w3.org/2002/07/owl#Class,Part (legal), A part in a legal document 
http://publications.europa.eu/ontology/cdm#case-law_affects_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Case law affects legal resource,"The case law in some way affects a legal resource.
CD (inverse AJ)"
http://publications.europa.eu/ontology/cdm#resolution_other_ep,http://www.w3.org/2002/07/owl#Class,European Parliament other resolution,"8512 EP other resolutions, usually own-initiative (5IP)"
http://data.europa.eu/eli/ontology#id_local,http://www.w3.org/2002/07/owl#DatatypeProperty,local id,"The unique identifier used in a local reference system to maintain backwards compatibility. For examples the CELEX at EU level, or the NOR in France."
http://publications.europa.eu/ontology/cdm#advocate-general_delivers_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Advocate general delivers case law,AG
http://publications.europa.eu/ontology/cdm#immediately_enforced_by,http://www.w3.org/2002/07/owl#ObjectProperty,immediately_enforced_by,None
http://publications.europa.eu/ontology/cdm#signature_digital_signs_manifestation,http://www.w3.org/2002/07/owl#ObjectProperty,Digital signature signs manifestation,This digital signature signs the following manifestation
http://publications.europa.eu/ontology/cdm#case-status,http://www.w3.org/2002/07/owl#Class,Concept representing the status of a court case,"Values currently used in the Court schema: ENC, CLOT, SUSP, DESIST

Traced in MDR-1938"
